,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
9/14/20,1.3439503705787527e-12,5474035.800545018,1670981.2078061858,990061.0,887725.934840899,3859399.0,4135434.2741543693,80776.0,75366.8787234707
9/15/20,1.8198477531743455e-13,5402734.41259009,1667339.5919741099,995933.0,883636.8893670727,3942360.0,4214445.0303873,82066.0,75791.82370061266
9/16/20,-1.3373943967371615e-14,5332361.750921547,1663249.207605631,1009976.0,879336.6231873947,4025079.0,4293191.325267464,83198.0,76216.55067748226
9/17/20,-5.296024042144994e-14,5262905.721046093,1658729.4745844523,1017754.0,874837.237906353,4112551.0,4371653.402146202,84372.0,76641.04954800913
9/18/20,2.7096090356117977e-14,5194354.3833481325,1653799.2006649768,1013964.0,870150.3569005331,4208431.0,4449812.453233426,85619.0,77065.31077863382
9/19/20,-5.242215845089246e-15,5126695.952956671,1648476.589838047,1010824.0,865287.1350654921,4303043.0,4527650.601355079,86752.0,77489.32539502159
9/20/20,-1.0777262460264e-14,5059918.799004825,1642779.2543171705,1003299.0,860258.2714569367,4396399.0,4605150.875716408,87882.0,77913.08496513189
9/21/20,-4.956617487456318e-15,4994011.442410238,1636724.2339410523,975861.0,855074.028081586,4497867.0,4682297.175404584,88935.0,78336.58157465026
9/22/20,-2.4957346683676956e-14,4928962.553933295,1630328.0114695348,968377.0,849744.2444045627,4587613.0,4759074.241123465,90020.0,78759.80780814319
9/23/20,5.053679245166828e-14,4864760.951840724,1623606.531421215,966382.0,844278.3552437988,4674987.0,4835467.620300446,91149.0,79182.7567257822
9/24/20,-9.344228886948885e-14,4801395.599951872,1616575.2162990689,970116.0,838685.4062063921,4756164.0,4911463.636949265,92290.0,79605.4218432321
9/25/20,1.7170729127325048e-13,4738855.605787926,1609248.981790573,960969.0,832974.0680189949,4849584.0,4987049.3635916645,93379.0,80027.7971130002
9/26/20,-2.657106362666703e-13,4677130.218688945,1601642.2519289725,956402.0,827152.6506892989,4941627.0,5062212.593423324,94503.0,80449.87690603406
9/27/20,-3.3807814905287754e-13,4616208.82793777,1593768.9737997171,962640.0,821229.1170809937,5016520.0,5136941.813530212,95542.0,80871.65599411954
9/28/20,3.1024110854049405e-13,4556080.961924469,1585642.6240032634,947576.0,815211.0888451481,5101397.0,5211226.193164604,96318.0,81293.12954219847
9/29/20,-2.4982785589231618e-14,4496736.284492965,1577276.2371590603,940441.0,809105.8726757029,5187825.0,5285055.531907135,97497.0,81714.29307433774
9/30/20,-6.056393973234931e-14,4438164.594364159,1568682.4094214654,940705.0,802920.4631162627,5273201.0,5358420.253841821,98678.0,82135.1424701912
10/1/20,5.700186570179451e-14,4380355.822509227,1559873.3188048415,942217.0,796661.5611975768,5352078.0,5431311.370700543,99773.0,82555.67394086078
