index,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,popEst,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
10396,2020-04-12,AC,TOTAL,state,77,2,27,False,881935.0,12.0,8.7308,0.026
10397,2020-04-11,AC,TOTAL,state,72,2,26,False,881935.0,12.0,8.16387,0.0278
10398,2020-04-10,AC,TOTAL,state,70,2,25,False,881935.0,12.0,7.9370899999999995,0.0286
10399,2020-04-09,AC,TOTAL,state,62,2,24,False,881935.0,12.0,7.03,0.0323
10400,2020-04-08,AC,TOTAL,state,58,2,23,False,881935.0,12.0,6.57645,0.0345
10401,2020-04-07,AC,TOTAL,state,50,2,22,False,881935.0,12.0,5.66935,0.04
10402,2020-04-06,AC,TOTAL,state,50,1,21,False,881935.0,12.0,5.66935,0.02
10403,2020-04-05,AC,TOTAL,state,48,0,20,False,881935.0,12.0,5.44258,0.0
10404,2020-04-04,AC,TOTAL,state,46,0,19,False,881935.0,12.0,5.2158,0.0
10405,2020-04-03,AC,TOTAL,state,46,0,18,False,881935.0,12.0,5.2158,0.0
10406,2020-04-02,AC,TOTAL,state,45,0,17,False,881935.0,12.0,5.1024199999999995,0.0
10407,2020-04-01,AC,TOTAL,state,43,0,16,False,881935.0,12.0,4.87564,0.0
10408,2020-03-31,AC,TOTAL,state,42,0,15,False,881935.0,12.0,4.7622599999999995,0.0
10409,2020-03-30,AC,TOTAL,state,41,0,14,False,881935.0,12.0,4.64887,0.0
10410,2020-03-29,AC,TOTAL,state,34,0,13,False,881935.0,12.0,3.8551599999999997,0.0
10411,2020-03-28,AC,TOTAL,state,25,0,12,False,881935.0,12.0,2.83468,0.0
10412,2020-03-27,AC,TOTAL,state,25,0,11,False,881935.0,12.0,2.83468,0.0
10413,2020-03-26,AC,TOTAL,state,23,0,10,False,881935.0,12.0,2.6079,0.0
10414,2020-03-25,AC,TOTAL,state,23,0,9,False,881935.0,12.0,2.6079,0.0
10415,2020-03-24,AC,TOTAL,state,21,0,8,False,881935.0,12.0,2.3811299999999997,0.0
10416,2020-03-23,AC,TOTAL,state,17,0,7,False,881935.0,12.0,1.9275799999999998,0.0
10417,2020-03-22,AC,TOTAL,state,11,0,6,False,881935.0,12.0,1.24726,0.0
10418,2020-03-21,AC,TOTAL,state,11,0,5,False,881935.0,12.0,1.24726,0.0
10419,2020-03-20,AC,TOTAL,state,7,0,4,False,881935.0,12.0,0.79371,0.0
10420,2020-03-19,AC,TOTAL,state,4,0,3,False,881935.0,12.0,0.45355,0.0
10421,2020-03-18,AC,TOTAL,state,3,0,2,False,881935.0,12.0,0.34016,0.0
10422,2020-03-17,AC,TOTAL,state,3,0,1,False,881935.0,12.0,0.34016,0.0
11686,2020-06-22,DF,TOTAL,state,34148,449,107,True,3015268.0,53.0,1132.50298,0.0131
11687,2020-06-21,DF,TOTAL,state,33227,423,106,False,3015268.0,53.0,1101.9584300000001,0.0127
11688,2020-06-20,DF,TOTAL,state,32238,405,105,False,3015268.0,53.0,1069.1587,0.0126
11689,2020-06-19,DF,TOTAL,state,30902,396,104,False,3015268.0,53.0,1024.85086,0.0128
11690,2020-06-18,DF,TOTAL,state,28521,379,103,False,3015268.0,53.0,945.8860699999999,0.0133
11691,2020-06-17,DF,TOTAL,state,27140,365,102,False,3015268.0,53.0,900.0858300000001,0.0134
11692,2020-06-16,DF,TOTAL,state,25380,348,101,False,3015268.0,53.0,841.7162300000001,0.0137
11693,2020-06-15,DF,TOTAL,state,23684,319,100,False,3015268.0,53.0,785.46915,0.0135
11694,2020-06-14,DF,TOTAL,state,22871,304,99,False,3015268.0,53.0,758.5063700000001,0.0133
11695,2020-06-13,DF,TOTAL,state,21959,293,98,False,3015268.0,53.0,728.26031,0.0133
11696,2020-06-12,DF,TOTAL,state,21396,282,97,False,3015268.0,53.0,709.58867,0.0132
11697,2020-06-11,DF,TOTAL,state,20507,274,96,False,3015268.0,53.0,680.10538,0.0134
11698,2020-06-10,DF,TOTAL,state,19433,256,95,False,3015268.0,53.0,644.4866599999999,0.0132
11699,2020-06-09,DF,TOTAL,state,18090,236,94,False,3015268.0,53.0,599.94667,0.013
11700,2020-06-08,DF,TOTAL,state,16948,226,93,False,3015268.0,53.0,562.07276,0.0133
11701,2020-06-07,DF,TOTAL,state,16623,214,92,False,3015268.0,53.0,551.29428,0.0129
11702,2020-06-06,DF,TOTAL,state,15850,208,91,False,3015268.0,53.0,525.6580799999999,0.0131
11703,2020-06-05,DF,TOTAL,state,14208,202,90,False,3015268.0,53.0,471.2019,0.0142
11704,2020-06-04,DF,TOTAL,state,12923,196,89,False,3015268.0,53.0,428.58545,0.0152
11705,2020-06-03,DF,TOTAL,state,12020,191,88,False,3015268.0,53.0,398.63787,0.0159
11706,2020-06-02,DF,TOTAL,state,11256,177,87,False,3015268.0,53.0,373.30015,0.0157
11707,2020-06-01,DF,TOTAL,state,10510,173,86,False,3015268.0,53.0,348.5594,0.0165
11708,2020-05-31,DF,TOTAL,state,9780,170,85,False,3015268.0,53.0,324.34927999999996,0.0174
11709,2020-05-30,DF,TOTAL,state,9474,162,84,False,3015268.0,53.0,314.20092999999997,0.0171
11710,2020-05-29,DF,TOTAL,state,8722,154,83,False,3015268.0,53.0,289.26119,0.0177
11711,2020-05-28,DF,TOTAL,state,8300,142,82,False,3015268.0,53.0,275.26575,0.0171
11712,2020-05-27,DF,TOTAL,state,7761,133,81,False,3015268.0,53.0,257.39006,0.0171
11713,2020-05-26,DF,TOTAL,state,7210,124,80,False,3015268.0,53.0,239.11639,0.0172
11714,2020-05-25,DF,TOTAL,state,6930,114,79,False,3015268.0,53.0,229.83032000000003,0.0165
11715,2020-05-24,DF,TOTAL,state,6638,104,78,False,3015268.0,53.0,220.14627000000002,0.0157
11716,2020-05-23,DF,TOTAL,state,6248,95,77,False,3015268.0,53.0,207.2121,0.0152
11717,2020-05-22,DF,TOTAL,state,5948,90,76,False,3015268.0,53.0,197.26273,0.0151
11718,2020-05-21,DF,TOTAL,state,5542,84,75,False,3015268.0,53.0,183.79792,0.0152
11719,2020-05-20,DF,TOTAL,state,5271,78,74,False,3015268.0,53.0,174.81033,0.0148
11720,2020-05-19,DF,TOTAL,state,4853,72,73,False,3015268.0,53.0,160.94755,0.0148
11721,2020-05-18,DF,TOTAL,state,4618,66,72,False,3015268.0,53.0,153.15388000000002,0.0143
11722,2020-05-17,DF,TOTAL,state,4368,58,71,False,3015268.0,53.0,144.86275,0.0133
11723,2020-05-16,DF,TOTAL,state,4140,56,70,False,3015268.0,53.0,137.30123,0.0135
11724,2020-05-15,DF,TOTAL,state,3787,55,69,False,3015268.0,53.0,125.59414,0.0145
11725,2020-05-14,DF,TOTAL,state,3416,51,68,False,3015268.0,53.0,113.2901,0.0149
11726,2020-05-13,DF,TOTAL,state,3192,48,67,False,3015268.0,53.0,105.86124,0.015
11727,2020-05-12,DF,TOTAL,state,2979,46,66,False,3015268.0,53.0,98.79719,0.0154
11728,2020-05-11,DF,TOTAL,state,2799,44,65,False,3015268.0,53.0,92.82757,0.0157
11729,2020-05-10,DF,TOTAL,state,2682,42,64,False,3015268.0,53.0,88.94731999999999,0.0157
11730,2020-05-09,DF,TOTAL,state,2576,39,63,False,3015268.0,53.0,85.43188,0.0151
11731,2020-05-08,DF,TOTAL,state,2442,37,62,False,3015268.0,53.0,80.98783,0.0152
11732,2020-05-07,DF,TOTAL,state,2258,35,61,False,3015268.0,53.0,74.88555,0.0155
11733,2020-05-06,DF,TOTAL,state,2046,35,60,False,3015268.0,53.0,67.85466,0.0171
11734,2020-05-05,DF,TOTAL,state,1837,34,59,False,3015268.0,53.0,60.923269999999995,0.0185
11735,2020-05-04,DF,TOTAL,state,1793,33,58,False,3015268.0,53.0,59.46403000000001,0.0184
11736,2020-05-03,DF,TOTAL,state,1720,33,57,False,3015268.0,53.0,57.04302,0.0192
11737,2020-05-02,DF,TOTAL,state,1605,32,56,False,3015268.0,53.0,53.2291,0.0199
11738,2020-05-01,DF,TOTAL,state,1546,31,55,False,3015268.0,53.0,51.27239,0.0201
11739,2020-04-30,DF,TOTAL,state,1423,30,54,False,3015268.0,53.0,47.19315,0.0211
11740,2020-04-29,DF,TOTAL,state,1313,28,53,False,3015268.0,53.0,43.54505,0.0213
11741,2020-04-28,DF,TOTAL,state,1230,28,52,False,3015268.0,53.0,40.792390000000005,0.0228
11742,2020-04-27,DF,TOTAL,state,1189,28,51,False,3015268.0,53.0,39.43265,0.0235
11743,2020-04-26,DF,TOTAL,state,1125,27,50,False,3015268.0,53.0,37.31012,0.024
11744,2020-04-25,DF,TOTAL,state,1020,27,49,False,3015268.0,53.0,33.82784,0.0265
11745,2020-04-24,DF,TOTAL,state,1012,26,48,False,3015268.0,53.0,33.56252,0.0257
11746,2020-04-23,DF,TOTAL,state,968,26,47,False,3015268.0,53.0,32.10328,0.0269
11747,2020-04-22,DF,TOTAL,state,959,25,46,False,3015268.0,53.0,31.8048,0.0261
11748,2020-04-21,DF,TOTAL,state,913,24,45,False,3015268.0,53.0,30.27923,0.0263
11749,2020-04-20,DF,TOTAL,state,875,24,44,False,3015268.0,53.0,29.01898,0.0274
11750,2020-04-19,DF,TOTAL,state,860,24,43,False,3015268.0,53.0,28.52151,0.0279
11751,2020-04-18,DF,TOTAL,state,796,24,42,False,3015268.0,53.0,26.398979999999998,0.0302
11752,2020-04-17,DF,TOTAL,state,756,24,41,False,3015268.0,53.0,25.0724,0.0317
11753,2020-04-16,DF,TOTAL,state,727,20,40,False,3015268.0,53.0,24.11063,0.0275
11754,2020-04-15,DF,TOTAL,state,688,17,39,False,3015268.0,53.0,22.81721,0.0247
11755,2020-04-14,DF,TOTAL,state,651,17,38,False,3015268.0,53.0,21.590120000000002,0.0261
11756,2020-04-13,DF,TOTAL,state,641,15,37,False,3015268.0,53.0,21.25848,0.0234
11757,2020-04-12,DF,TOTAL,state,618,14,36,False,3015268.0,53.0,20.49569,0.0227
11758,2020-04-11,DF,TOTAL,state,592,14,35,False,3015268.0,53.0,19.63341,0.0236
11759,2020-04-10,DF,TOTAL,state,556,14,34,False,3015268.0,53.0,18.43949,0.0252
11760,2020-04-09,DF,TOTAL,state,527,13,33,False,3015268.0,53.0,17.47772,0.0247
11761,2020-04-08,DF,TOTAL,state,509,12,32,False,3015268.0,53.0,16.88075,0.0236
11762,2020-04-07,DF,TOTAL,state,503,12,31,False,3015268.0,53.0,16.68177,0.0239
11763,2020-04-06,DF,TOTAL,state,485,10,30,False,3015268.0,53.0,16.08481,0.0206
11764,2020-04-05,DF,TOTAL,state,468,7,29,False,3015268.0,53.0,15.52101,0.015
11765,2020-04-04,DF,TOTAL,state,456,7,28,False,3015268.0,53.0,15.123029999999998,0.0154
11766,2020-04-03,DF,TOTAL,state,419,6,27,False,3015268.0,53.0,13.89595,0.0143
11767,2020-04-02,DF,TOTAL,state,400,5,26,False,3015268.0,53.0,13.265820000000001,0.0125
11768,2020-04-01,DF,TOTAL,state,370,4,25,False,3015268.0,53.0,12.27088,0.0108
11769,2020-03-31,DF,TOTAL,state,333,3,24,False,3015268.0,53.0,11.04379,0.009
11770,2020-03-30,DF,TOTAL,state,312,2,23,False,3015268.0,53.0,10.347339999999999,0.0064
11771,2020-03-29,DF,TOTAL,state,298,1,22,False,3015268.0,53.0,9.88304,0.0034
11772,2020-03-28,DF,TOTAL,state,260,0,21,False,3015268.0,53.0,8.62278,0.0
11773,2020-03-27,DF,TOTAL,state,241,0,20,False,3015268.0,53.0,7.992660000000001,0.0
11774,2020-03-26,DF,TOTAL,state,201,0,19,False,3015268.0,53.0,6.6660699999999995,0.0
11775,2020-03-25,DF,TOTAL,state,195,0,18,False,3015268.0,53.0,6.46709,0.0
11776,2020-03-24,DF,TOTAL,state,161,0,17,False,3015268.0,53.0,5.3394900000000005,0.0
11777,2020-03-23,DF,TOTAL,state,138,0,16,False,3015268.0,53.0,4.57671,0.0
11778,2020-03-22,DF,TOTAL,state,117,0,15,False,3015268.0,53.0,3.88025,0.0
11779,2020-03-21,DF,TOTAL,state,108,0,14,False,3015268.0,53.0,3.5817699999999997,0.0
11780,2020-03-20,DF,TOTAL,state,87,0,13,False,3015268.0,53.0,2.88532,0.0
11781,2020-03-19,DF,TOTAL,state,42,0,12,False,3015268.0,53.0,1.39291,0.0
11782,2020-03-18,DF,TOTAL,state,34,0,11,False,3015268.0,53.0,1.1275899999999999,0.0
11783,2020-03-16,DF,TOTAL,state,19,0,10,False,3015268.0,53.0,0.63013,0.0
11784,2020-03-15,DF,TOTAL,state,14,0,9,False,3015268.0,53.0,0.4643,0.0
11785,2020-03-14,DF,TOTAL,state,8,0,8,False,3015268.0,53.0,0.26532,0.0
11786,2020-03-13,DF,TOTAL,state,2,0,7,False,3015268.0,53.0,0.06633,0.0
11787,2020-03-12,DF,TOTAL,state,2,0,6,False,3015268.0,53.0,0.06633,0.0
11788,2020-03-11,DF,TOTAL,state,2,0,5,False,3015268.0,53.0,0.06633,0.0
11789,2020-03-10,DF,TOTAL,state,1,0,4,False,3015268.0,53.0,0.03316,0.0
11790,2020-03-09,DF,TOTAL,state,1,0,3,False,3015268.0,53.0,0.03316,0.0
11791,2020-03-08,DF,TOTAL,state,1,0,2,False,3015268.0,53.0,0.03316,0.0
11792,2020-03-07,DF,TOTAL,state,1,0,1,False,3015268.0,53.0,0.03316,0.0
11989,2020-06-22,BA,TOTAL,state,47086,1441,107,True,14873064.0,29.0,316.58574,0.0306
11990,2020-06-21,BA,TOTAL,state,46279,1391,106,False,14873064.0,29.0,311.15983,0.0301
11991,2020-06-20,BA,TOTAL,state,45304,1350,105,False,14873064.0,29.0,304.60435,0.0298
11992,2020-06-19,BA,TOTAL,state,43922,1305,104,False,14873064.0,29.0,295.31237999999996,0.0297
11993,2020-06-18,BA,TOTAL,state,41577,1263,103,False,14873064.0,29.0,279.54562999999996,0.0304
11994,2020-06-17,BA,TOTAL,state,40926,1222,102,False,14873064.0,29.0,275.16859,0.0299
11995,2020-06-16,BA,TOTAL,state,39206,1181,101,False,14873064.0,29.0,263.60406,0.0301
11996,2020-06-15,BA,TOTAL,state,37620,1145,100,False,14873064.0,29.0,252.94047999999998,0.0304
11997,2020-06-14,BA,TOTAL,state,36401,1105,99,False,14873064.0,29.0,244.74446,0.0304
11998,2020-06-13,BA,TOTAL,state,35788,1069,98,False,14873064.0,29.0,240.62291000000002,0.0299
11999,2020-06-12,BA,TOTAL,state,34665,1039,97,False,14873064.0,29.0,233.07235,0.03
12000,2020-06-11,BA,TOTAL,state,33891,1013,96,False,14873064.0,29.0,227.86831,0.0299
12001,2020-06-10,BA,TOTAL,state,32685,975,95,False,14873064.0,29.0,219.75968999999998,0.0298
12002,2020-06-09,BA,TOTAL,state,30481,937,94,False,14873064.0,29.0,204.94096000000002,0.0307
12003,2020-06-08,BA,TOTAL,state,28715,910,93,False,14873064.0,29.0,193.06714,0.0317
12004,2020-06-07,BA,TOTAL,state,28250,879,92,False,14873064.0,29.0,189.94069,0.0311
12005,2020-06-06,BA,TOTAL,state,27396,846,91,False,14873064.0,29.0,184.19876000000002,0.0309
12006,2020-06-05,BA,TOTAL,state,26419,819,90,False,14873064.0,29.0,177.62984,0.031
12007,2020-06-04,BA,TOTAL,state,23463,790,89,False,14873064.0,29.0,157.75499,0.0337
12008,2020-06-03,BA,TOTAL,state,22451,762,88,False,14873064.0,29.0,150.95074,0.0339
12009,2020-06-02,BA,TOTAL,state,21430,736,87,False,14873064.0,29.0,144.08598,0.0343
12010,2020-06-01,BA,TOTAL,state,18898,701,86,False,14873064.0,29.0,127.06192,0.0371
12011,2020-05-31,BA,TOTAL,state,18392,667,85,False,14873064.0,29.0,123.65978999999999,0.0363
12012,2020-05-30,BA,TOTAL,state,17626,638,84,False,14873064.0,29.0,118.50953999999999,0.0362
12013,2020-05-29,BA,TOTAL,state,16917,609,83,False,14873064.0,29.0,113.74253,0.036
12014,2020-05-28,BA,TOTAL,state,15963,570,82,False,14873064.0,29.0,107.32825,0.0357
12015,2020-05-27,BA,TOTAL,state,15070,531,81,False,14873064.0,29.0,101.32411,0.0352
12016,2020-05-26,BA,TOTAL,state,14566,495,80,False,14873064.0,29.0,97.93544,0.034
12017,2020-05-25,BA,TOTAL,state,14204,477,79,False,14873064.0,29.0,95.50151,0.0336
12018,2020-05-24,BA,TOTAL,state,13899,460,78,False,14873064.0,29.0,93.45082,0.0331
12019,2020-05-23,BA,TOTAL,state,13000,413,77,False,14873064.0,29.0,87.40633000000001,0.0318
12020,2020-05-22,BA,TOTAL,state,12557,399,76,False,14873064.0,29.0,84.4278,0.0318
12021,2020-05-21,BA,TOTAL,state,11941,376,75,False,14873064.0,29.0,80.28608,0.0315
12022,2020-05-20,BA,TOTAL,state,11197,362,74,False,14873064.0,29.0,75.28375,0.0323
12023,2020-05-19,BA,TOTAL,state,11013,326,73,False,14873064.0,29.0,74.04661,0.0296
12024,2020-05-18,BA,TOTAL,state,8881,312,72,False,14873064.0,29.0,59.711969999999994,0.0351
12025,2020-05-17,BA,TOTAL,state,8443,295,71,False,14873064.0,29.0,56.76705,0.0349
12026,2020-05-16,BA,TOTAL,state,8314,286,70,False,14873064.0,29.0,55.89971,0.0344
12027,2020-05-15,BA,TOTAL,state,8128,281,69,False,14873064.0,29.0,54.64913000000001,0.0346
12028,2020-05-14,BA,TOTAL,state,6955,262,68,False,14873064.0,29.0,46.76239,0.0377
12029,2020-05-13,BA,TOTAL,state,6547,236,67,False,14873064.0,29.0,44.01917,0.036
12030,2020-05-12,BA,TOTAL,state,6204,225,66,False,14873064.0,29.0,41.712990000000005,0.0363
12031,2020-05-11,BA,TOTAL,state,5808,214,65,False,14873064.0,29.0,39.05046,0.0368
12032,2020-05-10,BA,TOTAL,state,5558,202,64,False,14873064.0,29.0,37.36957,0.0363
12033,2020-05-09,BA,TOTAL,state,5174,196,63,False,14873064.0,29.0,34.78772,0.0379
12034,2020-05-08,BA,TOTAL,state,4818,183,62,False,14873064.0,29.0,32.39413,0.038
12035,2020-05-07,BA,TOTAL,state,4528,165,61,False,14873064.0,29.0,30.4443,0.0364
12036,2020-05-06,BA,TOTAL,state,4301,160,60,False,14873064.0,29.0,28.91805,0.0372
12037,2020-05-05,BA,TOTAL,state,4040,146,59,False,14873064.0,29.0,27.1632,0.0361
12038,2020-05-04,BA,TOTAL,state,3734,141,58,False,14873064.0,29.0,25.10579,0.0378
12039,2020-05-03,BA,TOTAL,state,3566,128,57,False,14873064.0,29.0,23.976229999999997,0.0359
12040,2020-05-02,BA,TOTAL,state,3315,123,56,False,14873064.0,29.0,22.28862,0.0371
12041,2020-05-01,BA,TOTAL,state,3140,117,55,False,14873064.0,29.0,21.11199,0.0373
12042,2020-04-30,BA,TOTAL,state,2867,106,54,False,14873064.0,29.0,19.27646,0.037
