,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
8/5/20,17463318.39138403,35772.322965995845,448455.2285843346,12646.0,27806.272573257815,200976.0,197812.3044198463,35181.0,36110.15286305338
8/6/20,17460705.839310072,35885.33357723795,449954.9308298378,12694.0,27801.68064157561,201323.0,198543.84533821917,35187.0,36243.4033410587
8/7/20,17458084.94576208,35998.786195223576,451459.37268243916,12924.0,27800.355064353625,201642.0,199275.30871169042,35190.0,36376.63968133851
8/8/20,17455455.686953742,36112.67401854237,452968.57249453367,12953.0,27802.191968491043,201947.0,200006.77910320612,35203.0,36509.8772873832
8/9/20,17452818.03902436,36226.99075496294,454482.54835765203,13263.0,27807.090989241686,202098.0,200738.3383938847,35205.0,36643.13107417577
8/10/20,17450171.97803866,36341.73062365614,456001.3181012202,13368.0,27814.955156803055,202248.0,201470.0658650127,35209.0,36776.41548312771
8/11/20,17447517.47998889,36456.888308910726,457524.89931908227,13561.0,27825.690790072877,202461.0,202202.03828830118,35215.0,36909.74449851962
8/12/20,17444854.520797256,36572.458906067375,459053.3094004778,13791.0,27839.20739102994,202697.0,202934.3300178494,35225.0,37043.13166425284
8/13/20,17442183.076316237,36688.437913359114,460586.5655347381,14081.0,27855.41754429106,202923.0,203667.01306557923,35231.0,37176.59009759017
8/14/20,17439503.122329738,36804.821206587316,462124.6847258075,14249.0,27874.236818568294,203326.0,204400.1571800551,35234.0,37310.13250351326
8/15/20,17436814.63455487,36921.60499886422,463667.6838153114,14406.0,27895.58366892393,203640.0,205133.82992887325,35392.0,37443.77118973024
8/16/20,17434117.588643096,37038.78581534736,465215.5794970407,14733.0,27919.379343297744,203786.0,205868.09677377148,35396.0,37577.51808035729
8/17/20,17431411.960180458,37156.360487339625,466768.3883203488,14867.0,27945.547794052847,203968.0,206603.02113670073,35400.0,37711.384727953846
8/18/20,17428697.724688828,37274.32612441245,468326.1267061283,15089.0,27974.015589083545,204142.0,207338.66447232323,35405.0,37845.38232672853
8/19/20,17425974.85762747,37392.68007988797,469888.8109665887,15360.0,28004.711823893937,204506.0,208075.08634164938,35412.0,37979.52172595244
8/20/20,17423243.334392983,37511.41995128724,471456.45730501384,16014.0,28037.568042266143,204686.0,208812.34446969832,35418.0,38113.81344046225
8/21/20,17420503.13032015,37630.54356153814,473029.08182653453,16678.0,28072.518155888964,204960.0,209550.4948092633,35427.0,38248.26766227538
8/22/20,17417754.220683057,37750.04893418243,474606.70055233414,17503.0,28109.49836168221,205203.0,210289.5916080229,35430.0,38382.89427281465
8/23/20,17414996.580695525,37869.93428328205,476189.3294254382,18438.0,28148.44706823942,205470.0,211029.68746492435,35437.0,38517.702853178744
8/24/20,17412230.18551146,37990.19800553787,477776.9843152356,19195.0,28189.30482519418,205662.0,211770.83338382223,35441.0,38652.70269391269
8/25/20,17409455.010225628,38110.83866329395,479369.6810272169,19714.0,28232.0142498953,206015.0,212513.0788316097,35445.0,38787.90280559683
8/26/20,17406671.02987449,38231.854965734274,480967.43531374686,20753.0,28276.519955314056,206329.0,213256.47179595492,35458.0,38923.311929363714
8/27/20,17403878.21943617,38353.245769631925,482570.26287364017,21932.0,28322.76848863833,206554.0,214001.0588298177,35463.0,39058.93854500702
8/28/20,17401076.553831026,38475.01006670998,484178.17935940163,23035.0,28370.708265564972,206902.0,214746.88510282018,35472.0,39194.79088033897
8/29/20,17398266.00792238,38597.14696739837,485791.2003865298,23156.0,28420.289502803244,208224.0,215493.99445492268,35473.0,39330.87692096765
8/30/20,17395446.556516673,38719.65569770587,487409.3415353083,24205.0,28471.464161402197,208536.0,216242.42943856865,35477.0,39467.20441797382
8/31/20,17392618.174363744,38842.53559279224,489032.6183544866,26078.0,28524.185889310447,207653.0,216992.23136230605,35483.0,39603.780895856915
9/1/20,17389780.83615733,38965.78608610377,490661.0463674997,26754.0,28578.409961349364,207944.0,217743.44033752542,35491.0,39740.613661048425
9/2/20,17386934.51653549,39089.40670057039,492294.64107750636,27817.0,28634.093222238967,208201.0,218496.09532240086,35497.0,39877.70980991604
9/3/20,17384079.190080643,39213.3970475343,493933.41796799813,28915.0,28691.19403866164,208490.0,219250.23415709834,35507.0,40015.07623517704
9/4/20,17381214.831319936,39337.756818959875,495577.3925072559,30099.0,28749.67224591103,209027.0,220005.8936047955,35518.0,40152.719633370114
9/5/20,17378341.414725706,39462.485777309375,497226.5801541408,31194.0,28809.489093510296,209610.0,220763.10939410032,35534.0,40290.64651258224
9/6/20,17375458.914715536,39587.58375517467,498880.9963582979,32078.0,28870.60720189533,210015.0,221521.9162506978,35541.0,40428.863198213236
9/7/20,17372567.305652462,39713.0506503906,500540.6565629458,32993.0,28932.990515871606,210238.0,222282.34793260257,35553.0,40567.37583939712
9/8/20,17369666.56184534,39838.88641889415,502205.5762089568,33789.0,28996.604255676597,210801.0,223044.43726778126,35563.0,40706.19041585532
9/9/20,17366756.657549012,39965.091070987255,503875.77073698543,34734.0,29061.414873942947,211272.0,223808.2161865306,35577.0,40845.312743794384
9/10/20,17363837.566964414,40091.66466968786,505551.2555884015,35708.0,29127.39001680662,211885.0,224573.71575025545,35587.0,40984.74848114809
9/11/20,17360909.264238812,40218.6073259381,507232.04620802065,36767.0,29194.49848121494,212432.0,225340.9661838877,35597.0,41124.503133482685
9/12/20,17357971.723466087,40345.91919298292,508918.1580473099,37503.0,29262.71017165549,213191.0,226109.9969089575,35603.0,41264.58206002095
9/13/20,17355024.918686755,40473.60046634891,510609.6065643843,38509.0,29331.99606717204,213634.0,226880.83656761397,35610.0,41404.9904780177
9/14/20,17352068.823888145,40601.651380469084,512306.4072259232,39187.0,29402.3281837256,213950.0,227653.51305096882,35624.0,41545.73346792269
9/15/20,17349103.413004655,40730.07220399673,514008.5755098369,39712.0,29473.679534790153,214645.0,228428.05352908946,35633.0,41686.81597884403
9/16/20,17346128.659917828,40858.86323847819,515716.1269060081,40532.0,29546.02409918452,215265.0,229204.48447478734,35645.0,41828.242832881275
9/17/20,17343144.538456462,40988.02481681917,517429.0769171503,41413.0,29619.33678938695,215954.0,229982.8316871115,35658.0,41970.01872940495
9/18/20,17340151.02239682,41117.55729945136,519147.4410609827,42457.0,29693.59341524042,216807.0,230763.1203188385,35668.0,42112.14825006394
9/19/20,17337148.08546281,41247.46107137411,520871.2348719029,43161.0,29768.770650339833,217716.0,231545.37490176503,35692.0,42254.635863392636
9/20/20,17334135.701325893,41377.73654423296,522600.47389977286,44098.0,29844.846012248858,218351.0,232329.6193605266,35707.0,42397.48592732814
9/21/20,17331113.843605302,41508.384153515486,524335.1737115011,45079.0,29921.797830666957,218703.0,233115.87703655026,35724.0,42540.702693573265
9/22/20,17328082.48586809,41639.404357493375,526075.349891623,45489.0,29999.6052208408,219670.0,233904.17070770112,35738.0,42684.29031117532
9/23/20,17325041.601629235,41770.79763627436,527821.0180428188,46114.0,30078.248057954188,220665.0,234694.52260718538,35758.0,42828.25282996934
9/24/20,17321991.16435225,41902.56447934283,529572.1937930221,46780.0,30157.70692236854,221762.0,235486.95446688452,35781.0,42972.59420847164
9/25/20,17318931.14744895,42034.70539169996,531328.8927918752,47718.0,30237.963093774026,222716.0,236281.48751989327,35801.0,43117.318314342076
9/26/20,17315861.524279274,42167.22089888999,533091.1307078195,48593.0,30318.998543146503,223693.0,237078.14250496528,35818.0,43262.428925193875
9/27/20,17312782.268151555,42300.111541982646,534858.9232309397,49618.0,30400.79589935894,224417.0,237876.93969221084,35835.0,43407.929733274636
