,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
8/13/20,450888.201661993,933094.3095187391,39822.87951235396,598313.0,582244.3826839897,2521100.0,2796426.903256991,105463.0,94591.60286941391
8/14/20,437933.4702303796,920523.468825097,39311.35843665177,552016.0,581515.8942464634,2616981.0,2824828.9527012124,106523.0,96051.58251059562
8/15/20,425367.97417255957,907910.2167996158,38796.94386164561,586986.0,580647.0635984081,2622878.0,2852959.389445205,107232.0,97509.55779940439
8/16/20,413182.43110399536,895264.8620408621,38280.087372136724,577328.0,579640.3662726168,2655017.0,2880814.86738907,107852.0,98965.17968157092
8/17/20,401367.57636690553,882597.4142553274,37761.22966256836,551954.0,578498.3517972274,2699080.0,2908392.304363823,108536.0,100418.10544920425
8/18/20,389914.17257883516,869917.5852144932,37240.800516037925,546220.0,577223.6380668252,2751246.0,2935688.874753166,109888.0,101867.99884361606
8/19/20,378813.03212282405,857234.7732356056,36719.21793978567,543621.0,575818.9062841313,2801931.0,2962702.0065729185,111100.0,103314.53028061823
8/20/20,368055.02848448313,844558.0611779011,36196.88792912874,545353.0,574286.895776413,2844318.0,2989429.3753156886,112304.0,104757.37696357342
8/21/20,357631.111303511,831896.2101409765,35674.204060491415,563414.0,572630.398743526,2855558.0,3015868.8986816215,113358.0,106196.22303595423
8/22/20,347532.3207011888,819257.6536145497,35151.54702994327,554146.0,570852.2552217456,2913966.0,3042018.73152315,114250.0,107630.7597229585
8/23/20,337749.7946771527,806650.4998673295,34629.284542401314,543255.0,568955.348055205,2947784.0,3067877.258942714,114744.0,109060.68540181928
8/24/20,328274.7859113959,794082.5233237415,34107.77088868772,531296.0,566942.597771737,2976256.0,3093443.091567114,115309.0,110485.70576992774
8/25/20,319098.6636804054,781561.172542733,33587.34728934332,520864.0,564816.9580526911,3032551.0,3118715.0576143726,116580.0,111905.53385010631
8/26/20,310212.93033224624,769093.562243216,33068.34131457641,517044.0,562581.4104693809,3082447.0,3143692.1981180874,117665.0,113319.89015796142
8/27/20,301609.2212434591,756686.4827194387,32551.067339922607,519896.0,560238.9604364989,3122846.0,3168373.759082944,118649.0,114728.50267788039
8/28/20,293279.318053552,744346.395563392,32035.82618809027,526516.0,557792.6320325306,3158783.0,3192759.1858834527,119504.0,116131.10699586071
8/29/20,285215.1492903435,732079.4418200201,31522.90516008838,523706.0,555245.4642078235,3202185.0,3216848.1164170597,120262.0,117527.44627712035
8/30/20,277408.7988504763,719891.4425937013,31012.57798642811,503868.0,552600.50602071,3237615.0,3240640.374690004,120828.0,118917.27134258406
8/31/20,269852.5085376806,707787.9049863341,30505.105120792126,518300.0,549860.8128172085,3268591.0,3264135.9639816615,121381.0,120300.34066622957
