,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
7/28/20,79429.23656988105,127651.82035042148,1654993.49407965,2848624.0,3250160.0507790563,1355363.0,1712565.4060907285,150150.0,146948.26499983488
7/29/20,74739.81100116583,121552.1350086315,1642552.0693876764,2884457.0,3256310.1252109883,1389425.0,1730907.2092628574,151582.0,148519.3899832509
7/30/20,70319.35116626075,115700.92918667446,1629943.8763390302,2926338.0,3262165.2423608988,1414155.0,1749109.6674612171,152791.0,150078.5789336667
7/31/20,66153.26935237217,110091.55801429068,1617183.4836218709,2968230.0,3267737.5053545646,1438160.0,1767171.0069671662,154047.0,151625.6799176203
8/1/20,62227.68135081251,104717.25456161695,1604284.946809145,3001297.0,3273038.685879241,1461885.0,1785089.6133341333,155162.0,153160.55464460084
8/2/20,58529.38069827229,99571.16368699376,1591261.809513193,3041423.0,3278080.219572676,1468689.0,1802864.0255615942,155565.0,154683.07796800253
8/3/20,55045.81519163636,94646.37302304652,1578127.104612653,3040986.0,3282873.201747401,1513446.0,1820492.930541164,156092.0,156193.13740938692
8/4/20,51765.06080194844,89935.94135408064,1564893.3588607484,3081552.0,3287428.3860845994,1528979.0,1837975.1572547688,157469.0,157690.63266150907
8/5/20,48675.79830877895,85432.92489743976,1551572.5967685066,3084962.0,3291756.1829720614,1577851.0,1855309.671312651,158844.0,159175.47512045322
8/6/20,45767.287587325205,81130.40053475926,1538176.3479655667,3122589.0,3295866.6609187946,1598624.0,1872495.5692594573,160095.0,160647.58739790283
8/7/20,43029.3446445125,77021.48776196683,1524715.653306173,3154448.0,3299769.5471329666,1623870.0,1889532.0732431514,161337.0,162106.90286448936
8/8/20,40452.316801120905,73099.3672384567,1511201.0743210085,3189818.0,3303474.2310952283,1643118.0,1906418.5254968156,162419.0,163553.36517711374
8/9/20,38027.06036963716,69357.29875906176,1497642.701155756,3221686.0,3306989.7670384287,1656864.0,1923154.3831716413,162930.0,164986.92783634976
8/10/20,35744.9170721284,65788.63565890121,1484050.1635358508,3257035.0,3310324.879178901,1670755.0,1939739.2130439172,163456.0,166407.55373305458
8/11/20,33597.69257011216,62386.8391559467,1470432.6401721516,3258680.0,3313487.965779363,1714960.0,1956172.6865413066,164519.0,167815.2147223287
8/12/20,31577.634317417363,59145.48916851821,1456798.8707501276,3275388.0,3316487.105607105,1753760.0,1972454.5747087318,166022.0,169209.89119230307
8/13/20,29677.411115638846,56058.295379414,1443157.1664624296,3305425.0,3319330.063281074,1774648.0,1988584.7434526477,167091.0,170591.57165677217
8/14/20,27890.09249738856,53119.105005949896,1429515.4226197635,3347007.0,3322024.296594832,1796326.0,2004563.1487867404,168427.0,171960.25234794943
8/15/20,26209.12944043736,50321.910940509995,1415881.1299970555,3371197.0,3324576.962869673,1818527.0,2020389.832314105,169463.0,173315.93682947912
8/16/20,24628.335303563916,47660.85697299084,1402261.3877416516,3397500.0,3326994.9268447533,1833067.0,2036064.9167635404,170034.0,174658.63561408312
8/17/20,23141.867791464803,45130.24336303708,1388662.9152492553,3400482.0,3329284.767781247,1865580.0,2051588.601724579,170478.0,175988.36579823206
8/18/20,21744.211416047197,42724.52996304855,1375092.0651137629,3411942.0,3331452.7876796694,1898159.0,2066961.159477372,171802.0,177305.1507049404
8/19/20,20430.16076526978,40438.33957183622,1361554.835280881,3431042.0,3333505.0189054026,1925049.0,2082182.9309906117,173152.0,178609.01954095633
8/20/20,19194.80443121696,38266.45935043071,1348056.881842366,3452061.0,3335447.232543064,1947035.0,2097254.322042179,174231.0,179900.00706446325
8/21/20,18033.50960110689,36203.842294807924,1334603.53124825,3481158.0,3337284.946340542,1965056.0,2112175.7994853337,175336.0,181178.15326524884
8/22/20,16941.907374880826,34245.60728161192,1321199.792796829,3504151.0,3339023.4330522874,1985484.0,2126947.88765309,176326.0,182443.50305671027
8/23/20,15915.87866682643,32387.038979133074,1307850.3707198012,3525856.0,3340667.7285265066,1997761.0,2141571.1648937585,176776.0,183696.10597909518
8/24/20,14951.540825809645,30623.586808770026,1294559.67625891,3540263.0,3342222.639923962,2020774.0,2156046.2602490825,177213.0,184936.01591495704
8/25/20,14045.234811791841,28950.863589783497,1281331.8394709122,3544334.0,3343692.7538002264,2053699.0,2170373.8502564197,178449.0,186163.29081523587
8/26/20,13193.513028269865,27364.643656365348,1268170.7208134916,3557436.0,3345082.444114825,2084465.0,2184554.6558887353,179674.0,187377.99243714372
8/27/20,12393.127719388774,25860.86050425287,1255079.9225479367,3585345.0,3346395.8801866747,2101326.0,2198589.4396174564,180785.0,188580.18609257435
8/28/20,11641.019924483511,24435.60426319942,1242062.7997820096,3613530.0,3347637.0344310394,2118367.0,2212479.0026012347,181756.0,189769.9404072976
8/29/20,10934.309028123906,23085.11858384216,1229122.4713768088,3636352.0,3348809.690090847,2140614.0,2226224.1820008312,182714.0,190947.32709095743
8/30/20,10270.282749353115,21805.797631060424,1216261.8304138903,3658076.0,3349917.4486569474,2153939.0,2239825.848402931,183024.0,192112.42071640075
8/31/20,9646.387768244353,20594.182419004523,1203483.554538516,3661111.0,3350963.737300345,2184825.0,2253284.9033762985,183616.0,193265.29851034225
9/1/20,9060.220666886746,19446.95746102194,1190790.1158336936,3684739.0,3351951.8159457077,2202663.0,2266602.2771167755,184681.0,194406.040151639
